match_id,format,season,date,event,match_number,team1,team2,winner,margin,venue,city
1256726,Test,2021/22,2022/03/08,England tour of West Indies,1,England,West Indies,draw,,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound
1256727,Test,2021/22,2022/03/16,England tour of West Indies,2,England,West Indies,draw,,"Kensington Oval, Bridgetown, Barbados",Bridgetown
1256728,Test,2021/22,2022/03/24,England tour of West Indies,3,England,West Indies,West Indies,10 wickets,"National Cricket Stadium, St George's, Grenada",St George's
1257186,Test,2021,2021/04/29,Pakistan tour of Zimbabwe,1,Zimbabwe,Pakistan,Pakistan,116 runs,Harare Sports Club,Harare
1257187,Test,2021,2021/05/07,Pakistan tour of Zimbabwe,2,Pakistan,Zimbabwe,Pakistan,147 runs,Harare Sports Club,Harare
1263149,Test,2021,2021/06/10,South Africa tour of West Indies,1,West Indies,South Africa,South Africa,63 runs,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet
1263150,Test,2021,2021/06/18,South Africa tour of West Indies,2,South Africa,West Indies,South Africa,158 runs,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet
1263169,Test,2021,2021/08/12,Pakistan tour of West Indies,1,Pakistan,West Indies,West Indies,1 wickets,"Sabina Park, Kingston, Jamaica",Kingston
1263170,Test,2021,2021/08/20,Pakistan tour of West Indies,2,Pakistan,West Indies,Pakistan,109 runs,"Sabina Park, Kingston, Jamaica",Kingston
1263462,Test,2021/22,2021/12/08,The Ashes,1,England,Australia,Australia,9 wickets,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane
1263463,Test,2021/22,2021/12/16,The Ashes,2,Australia,England,Australia,275 runs,Adelaide Oval,Adelaide
1263464,Test,2021/22,2021/12/26,The Ashes,3,England,Australia,Australia,14 runs,Melbourne Cricket Ground,Melbourne
1263465,Test,2021/22,2022/01/05,The Ashes,4,Australia,England,draw,,Sydney Cricket Ground,Sydney
1263466,Test,2021/22,2022/01/14,The Ashes,5,Australia,England,Australia,146 runs,"Bellerive Oval, Hobart",Hobart
1267676,Test,2021,2021/07/07,Bangladesh tour of Zimbabwe,,Bangladesh,Zimbabwe,Bangladesh,220 runs,Harare Sports Club,Harare
1276901,Test,2022,2022/06/02,New Zealand tour of England,1,New Zealand,England,England,5 wickets,"Lord's, London",London
1276902,Test,2022,2022/06/10,New Zealand tour of England,2,New Zealand,England,England,5 wickets,"Trent Bridge, Nottingham",Nottingham
1276903,Test,2022,2022/06/23,New Zealand tour of England,3,New Zealand,England,England,7 wickets,"Headingley, Leeds",Leeds
1276916,Test,2022,2022/08/17,South Africa tour of England,1,England,South Africa,South Africa,12 runs,"Lord's, London",London
1276917,Test,2022,2022/08/25,South Africa tour of England,2,South Africa,England,England,85 runs,"Old Trafford, Manchester",Manchester
1276918,Test,2022,2022/09/08,South Africa tour of England,3,South Africa,England,England,9 wickets,"Kennington Oval, London",London
1277079,Test,2021/22,2021/12/26,India tour of South Africa,1,India,South Africa,India,113 runs,"SuperSport Park, Centurion",Centurion
1277080,Test,2021/22,2022/01/03,India tour of South Africa,2,India,South Africa,South Africa,7 wickets,"The Wanderers Stadium, Johannesburg",Johannesburg
1277081,Test,2021/22,2022/01/11,India tour of South Africa,3,India,South Africa,South Africa,7 wickets,"Newlands, Cape Town",Cape Town
1277100,Test,2021/22,2022/03/31,Bangladesh tour of South Africa,1,South Africa,Bangladesh,South Africa,220 runs,"Kingsmead, Durban",Durban
1277101,Test,2021/22,2022/04/08,Bangladesh tour of South Africa,2,South Africa,Bangladesh,South Africa,332 runs,"St George's Park, Port Elizabeth",Gqeberha
1277977,Test,2021/22,2021/11/26,Pakistan tour of Bangladesh,1,Bangladesh,Pakistan,Pakistan,8 wickets,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram
1277978,Test,2021/22,2021/12/04,Pakistan tour of Bangladesh,2,Pakistan,Bangladesh,Pakistan,8 runs,"Shere Bangla National Stadium, Mirpur",Dhaka
1278674,Test,2021/22,2021/11/25,New Zealand tour of India,1,India,New Zealand,draw,,"Green Park, Kanpur",Kanpur
1278675,Test,2021/22,2021/12/03,New Zealand tour of India,2,India,New Zealand,India,372 runs,"Wankhede Stadium, Mumbai",Mumbai
1278682,Test,2021/22,2022/03/04,Sri Lanka tour of India,1,India,Sri Lanka,India,222 runs,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Chandigarh
1278683,Test,2021/22,2022/03/12,Sri Lanka tour of India,2,India,Sri Lanka,India,238 runs,"M Chinnaswamy Stadium, Bengaluru",Bengaluru
1288310,Test,2021/22,2022/03/04,Australia tour of Pakistan,1,Pakistan,Australia,draw,,Rawalpindi Cricket Stadium,Rawalpindi
1288311,Test,2021/22,2022/03/12,Australia tour of Pakistan,2,Australia,Pakistan,draw,,"National Stadium, Karachi",Karachi
1288312,Test,2021/22,2022/03/21,Australia tour of Pakistan,3,Australia,Pakistan,Australia,115 runs,"Gaddafi Stadium, Lahore",Lahore
1288345,Test,2021/22,2021/11/21,West Indies tour of Sri Lanka,1,Sri Lanka,West Indies,Sri Lanka,187 runs,Galle International Stadium,Galle
1288346,Test,2021/22,2021/11/29,West Indies tour of Sri Lanka,2,Sri Lanka,West Indies,Sri Lanka,164 runs,Galle International Stadium,Galle
1288979,Test,2021/22,2022/01/01,Bangladesh tour of New Zealand,1,New Zealand,Bangladesh,Bangladesh,8 wickets,"Bay Oval, Mount Maunganui",Mount Maunganui
1288980,Test,2021/22,2022/01/09,Bangladesh tour of New Zealand,2,New Zealand,Bangladesh,New Zealand,117 runs,"Hagley Oval, Christchurch",Christchurch
1288981,Test,2021/22,2022/02/17,South Africa tour of New Zealand,1,South Africa,New Zealand,New Zealand,276 runs,"Hagley Oval, Christchurch",Christchurch
1288982,Test,2021/22,2022/02/25,South Africa tour of New Zealand,2,South Africa,New Zealand,South Africa,198 runs,"Hagley Oval, Christchurch",Christchurch
1307301,Test,2022,2022/06/29,Australia tour of Sri Lanka,1,Sri Lanka,Australia,Australia,10 wickets,Galle International Stadium,Galle
1307302,Test,2022,2022/07/08,Australia tour of Sri Lanka,2,Australia,Sri Lanka,Sri Lanka,39 runs,Galle International Stadium,Galle
1308488,Test,2022,2022/05/15,Sri Lanka tour of Bangladesh,1,Sri Lanka,Bangladesh,draw,,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram
1308489,Test,2022,2022/05/23,Sri Lanka tour of Bangladesh,2,Bangladesh,Sri Lanka,Sri Lanka,10 wickets,"Shere Bangla National Stadium, Mirpur",Dhaka
1317147,Test,2022,2022/06/16,Bangladesh tour of West Indies,1,Bangladesh,West Indies,West Indies,7 wickets,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound
1317148,Test,2022,2022/06/24,Bangladesh tour of West Indies,2,Bangladesh,West Indies,West Indies,10 wickets,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",Gros Islet
1317484,Test,2022/23,2022/11/30,West Indies tour of Australia,1,Australia,West Indies,Australia,164 runs,Perth Stadium,Perth
1317485,Test,2022/23,2022/12/08,West Indies tour of Australia,2,Australia,West Indies,Australia,419 runs,Adelaide Oval,Adelaide
1317492,Test,2022/23,2022/12/17,South Africa tour of Australia,1,South Africa,Australia,Australia,6 wickets,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane
1317493,Test,2022/23,2022/12/26,South Africa tour of Australia,2,South Africa,Australia,Australia,182 runs,Melbourne Cricket Ground,Melbourne
1317494,Test,2022/23,2023/01/04,South Africa tour of Australia,3,Australia,South Africa,draw,,Sydney Cricket Ground,Sydney
1320741,Test,2022,2022/07/01,India tour of England,5,India,England,England,7 wickets,"Edgbaston, Birmingham",Birmingham
1320953,Test,2022,2022/07/16,Pakistan tour of Sri Lanka,1,Sri Lanka,Pakistan,Pakistan,4 wickets,Galle International Stadium,Galle
1320954,Test,2022,2022/07/24,Pakistan tour of Sri Lanka,2,Sri Lanka,Pakistan,Sri Lanka,246 runs,Galle International Stadium,Galle
1322355,Test,2022/23,2023/02/16,England tour of New Zealand,1,England,New Zealand,England,267 runs,"Bay Oval, Mount Maunganui",Mount Maunganui
1322356,Test,2022/23,2023/02/24,England tour of New Zealand,2,England,New Zealand,New Zealand,1 runs,"Basin Reserve, Wellington",Wellington
1322357,Test,2022/23,2023/03/09,Sri Lanka tour of New Zealand,1,Sri Lanka,New Zealand,New Zealand,2 wickets,"Hagley Oval, Christchurch",Christchurch
1322358,Test,2022/23,2023/03/17,Sri Lanka tour of New Zealand,2,New Zealand,Sri Lanka,New Zealand,58 runs,"Basin Reserve, Wellington",Wellington
1330871,Test,2022/23,2022/12/01,England tour of Pakistan,1,England,Pakistan,England,74 runs,Rawalpindi Cricket Stadium,Rawalpindi
1330872,Test,2022/23,2022/12/09,England tour of Pakistan,2,England,Pakistan,England,26 runs,Multan Cricket Stadium,Multan
1330873,Test,2022/23,2022/12/17,England tour of Pakistan,3,Pakistan,England,England,8 wickets,"National Stadium, Karachi",Karachi
1336043,Test,2023,2023/06/16,The Ashes,1,England,Australia,Australia,2 wickets,"Edgbaston, Birmingham",Birmingham
1336044,Test,2023,2023/06/28,The Ashes,2,Australia,England,Australia,43 runs,"Lord's, London",London
1336045,Test,2023,2023/07/06,The Ashes,3,Australia,England,England,3 wickets,"Headingley, Leeds",Leeds
1336046,Test,2023,2023/07/19,The Ashes,4,Australia,England,draw,,"Old Trafford, Manchester",Manchester
1336047,Test,2023,2023/07/27,The Ashes,5,England,Australia,England,49 runs,"Kennington Oval, London",London
1336127,Test,2023,2023/06/01,Ireland tour of England,,Ireland,England,England,10 wickets,"Lord's, London",London
1339599,Test,2022/23,2023/02/28,West Indies tour of South Africa,1,South Africa,West Indies,South Africa,87 runs,"SuperSport Park, Centurion",Centurion
1339600,Test,2022/23,2023/03/08,West Indies tour of South Africa,2,South Africa,West Indies,South Africa,284 runs,"The Wanderers Stadium, Johannesburg",Johannesburg
1339609,Test,2022/23,2022/12/26,New Zealand tour of Pakistan,1,Pakistan,New Zealand,draw,,"National Stadium, Karachi",Karachi
1339610,Test,2022/23,2023/01/02,New Zealand tour of Pakistan,2,New Zealand,Pakistan,draw,,"National Stadium, Karachi",Karachi
1340848,Test,2022/23,2022/12/14,India tour of Bangladesh,1,India,Bangladesh,India,188 runs,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram
1340849,Test,2022/23,2022/12/22,India tour of Bangladesh,2,Bangladesh,India,India,3 wickets,"Shere Bangla National Stadium, Mirpur",Dhaka
1348652,Test,2022/23,2023/02/09,Australia tour of India,1,Australia,India,India,132 runs,"Vidarbha Cricket Association Stadium, Jamtha, Nagpur",Nagpur
1348653,Test,2022/23,2023/02/17,Australia tour of India,2,Australia,India,India,6 wickets,"Arun Jaitley Stadium, Delhi",Delhi
1348654,Test,2022/23,2023/03/01,Australia tour of India,3,India,Australia,Australia,9 wickets,"Holkar Cricket Stadium, Indore",Indore
1348655,Test,2022/23,2023/03/09,Australia tour of India,4,Australia,India,draw,,"Narendra Modi Stadium, Ahmedabad",Ahmedabad
1350681,Test,2022/23,2023/02/04,West Indies tour of Zimbabwe,1,West Indies,Zimbabwe,draw,,"Queens Sports Club, Bulawayo",Bulawayo
1350682,Test,2022/23,2023/02/12,West Indies tour of Zimbabwe,2,Zimbabwe,West Indies,West Indies,4 runs,"Queens Sports Club, Bulawayo",Bulawayo
1355723,Test,2022/23,2023/04/04,Ireland tour of Bangladesh,,Ireland,Bangladesh,Bangladesh,7 wickets,"Shere Bangla National Stadium, Mirpur",Dhaka
1358412,Test,2023,2023/06/07,ICC World Test Championship,,Australia,India,Australia,209 runs,"Kennington Oval, London",London
1363447,Test,2023,2023/04/16,Ireland tour of Sri Lanka,1,Sri Lanka,Ireland,Sri Lanka,280 runs,Galle International Stadium,Galle
1363448,Test,2023,2023/04/24,Ireland tour of Sri Lanka,2,Ireland,Sri Lanka,Sri Lanka,10 runs,Galle International Stadium,Galle
1375842,Test,2023/24,2023/12/14,Pakistan tour of Australia,1,Australia,Pakistan,Australia,360 runs,Perth Stadium,Perth
1375843,Test,2023/24,2023/12/26,Pakistan tour of Australia,2,Australia,Pakistan,Australia,79 runs,Melbourne Cricket Ground,Melbourne
1375844,Test,2023/24,2024/01/03,Pakistan tour of Australia,3,Pakistan,Australia,Australia,8 wickets,Sydney Cricket Ground,Sydney
1375845,Test,2023/24,2024/01/17,West Indies tour of Australia,1,West Indies,Australia,Australia,10 wickets,Adelaide Oval,Adelaide
1375846,Test,2023/24,2024/01/25,West Indies tour of Australia,2,West Indies,Australia,West Indies,8 runs,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane
1381212,Test,2023,2023/07/12,India tour of West Indies,1,West Indies,India,India,141 runs,"Windsor Park, Roseau, Dominica",Roseau
1381213,Test,2023,2023/07/20,India tour of West Indies,2,India,West Indies,draw,,"Queen's Park Oval, Port of Spain, Trinidad",Port of Spain
1385685,Test,2023,2023/07/16,Pakistan tour of Sri Lanka,1,Sri Lanka,Pakistan,Pakistan,4 wickets,Galle International Stadium,Galle
1385686,Test,2023,2023/07/24,Pakistan tour of Sri Lanka,2,Sri Lanka,Pakistan,Pakistan,222 runs,"Sinhalese Sports Club Ground, Colombo",Colombo
1385691,Test,2024,2024/07/10,West Indies tour of England,1,West Indies,England,England,114 runs,"Lord's, London",London
1385692,Test,2024,2024/07/18,West Indies tour of England,2,England,West Indies,England,241 runs,"Trent Bridge, Nottingham",Nottingham
1385693,Test,2024,2024/07/26,West Indies tour of England,3,West Indies,England,England,10 wickets,"Edgbaston, Birmingham",Birmingham
1385694,Test,2024,2024/08/21,Sri Lanka tour of England,1,Sri Lanka,England,England,5 wickets,"Old Trafford, Manchester",Manchester
1385695,Test,2024,2024/08/29,Sri Lanka tour of England,2,England,Sri Lanka,England,190 runs,"Lord's, London",London
1385696,Test,2024,2024/09/06,Sri Lanka tour of England,3,England,Sri Lanka,Sri Lanka,8 wickets,"Kennington Oval, London",London
1387603,Test,2023/24,2023/12/26,India tour of South Africa,1,India,South Africa,South Africa,32 runs,"SuperSport Park, Centurion",Centurion
1387604,Test,2023/24,2024/01/03,India tour of South Africa,2,South Africa,India,India,7 wickets,"Newlands, Cape Town",Cape Town
1388221,Test,2023/24,2024/02/04,South Africa tour of New Zealand,1,New Zealand,South Africa,New Zealand,281 runs,"Bay Oval, Mount Maunganui",Mount Maunganui
1388222,Test,2023/24,2024/02/13,South Africa tour of New Zealand,2,South Africa,New Zealand,New Zealand,7 wickets,"Seddon Park, Hamilton",Hamilton
1388226,Test,2023/24,2024/02/29,Australia tour of New Zealand,1,Australia,New Zealand,Australia,172 runs,"Basin Reserve, Wellington",Wellington
1388227,Test,2023/24,2024/03/08,Australia tour of New Zealand,2,New Zealand,Australia,Australia,3 wickets,"Hagley Oval, Christchurch",Christchurch
1389399,Test,2023/24,2024/01/25,England tour of India,1,England,India,England,28 runs,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad
1389400,Test,2023/24,2024/02/02,England tour of India,2,India,England,India,106 runs,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam
1389401,Test,2023/24,2024/02/15,England tour of India,3,India,England,India,434 runs,"Saurashtra Cricket Association Stadium, Rajkot",Rajkot
1389402,Test,2023/24,2024/02/23,England tour of India,4,England,India,India,5 wickets,"JSCA International Stadium Complex, Ranchi",Ranchi
1389403,Test,2023/24,2024/03/07,England tour of India,5,England,India,India,64 runs,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala
1392691,Test,2025,2025/05/22,Zimbabwe tour of England,,England,Zimbabwe,England,45 runs,"Trent Bridge, Nottingham",Nottingham
1395703,Test,2023/24,2023/11/28,New Zealand tour of Bangladesh,1,Bangladesh,New Zealand,Bangladesh,150 runs,Sylhet International Cricket Stadium,Sylhet
1395704,Test,2023/24,2023/12/06,New Zealand tour of Bangladesh,2,Bangladesh,New Zealand,New Zealand,4 wickets,"Shere Bangla National Stadium, Mirpur",Dhaka
1419830,Test,2023/24,2024/03/22,Sri Lanka tour of Bangladesh,1,Sri Lanka,Bangladesh,Sri Lanka,328 runs,Sylhet International Cricket Stadium,Sylhet
1419831,Test,2023/24,2024/03/30,Sri Lanka tour of Bangladesh,2,Sri Lanka,Bangladesh,Sri Lanka,192 runs,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram
1426555,Test,2024/25,2024/11/22,India tour of Australia,1,India,Australia,India,295 runs,Perth Stadium,Perth
1426556,Test,2024/25,2024/12/06,India tour of Australia,2,India,Australia,Australia,10 wickets,Adelaide Oval,Adelaide
1426557,Test,2024/25,2024/12/14,India tour of Australia,3,Australia,India,draw,,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane
1426558,Test,2024/25,2024/12/26,India tour of Australia,4,Australia,India,Australia,184 runs,Melbourne Cricket Ground,Melbourne
1426559,Test,2024/25,2025/01/03,India tour of Australia,5,India,Australia,Australia,6 wickets,Sydney Cricket Ground,Sydney
1428554,Test,2024/25,2024/11/28,England tour of New Zealand,1,New Zealand,England,England,8 wickets,"Hagley Oval, Christchurch",Christchurch
1428555,Test,2024/25,2024/12/06,England tour of New Zealand,2,England,New Zealand,England,323 runs,"Basin Reserve, Wellington",Wellington
1428556,Test,2024/25,2024/12/14,England tour of New Zealand,3,New Zealand,England,New Zealand,423 runs,"Seddon Park, Hamilton",Hamilton
1431085,Test,2024,2024/07/25,Zimbabwe tour of Ireland,,Zimbabwe,Ireland,Ireland,4 wickets,"Civil Service Cricket Club, Stormont, Belfast",Belfast
1432209,Test,2024/25,2024/11/27,Sri Lanka tour of South Africa,1,South Africa,Sri Lanka,South Africa,233 runs,"Kingsmead, Durban",Durban
1432210,Test,2024/25,2024/12/05,Sri Lanka tour of South Africa,2,South Africa,Sri Lanka,South Africa,109 runs,"St George's Park, Gqeberha",Gqeberha
1432217,Test,2024/25,2024/12/26,Pakistan tour of South Africa,1,Pakistan,South Africa,South Africa,2 wickets,"SuperSport Park, Centurion",Centurion
1432218,Test,2024/25,2025/01/03,Pakistan tour of South Africa,2,South Africa,Pakistan,South Africa,10 wickets,"Newlands, Cape Town",Cape Town
1433365,Test,2024,2024/08/07,South Africa tour of West Indies,1,South Africa,West Indies,draw,,"Queen's Park Oval, Port of Spain, Trinidad",Port of Spain
1433366,Test,2024,2024/08/15,South Africa tour of West Indies,2,South Africa,West Indies,South Africa,40 runs,"Providence Stadium, Guyana",Providence
1433378,Test,2024/25,2024/11/22,Bangladesh tour of West Indies,1,West Indies,Bangladesh,West Indies,201 runs,"Sir Vivian Richards Stadium, North Sound, Antigua",North Sound
